spearman_rho,kendall_tau,exact_rank_agreement,top_rank_agreement,reference_top,comparison_top,repetition,noise_seed
0.7999999999999999,0.6,0,0,A1,A4,596,100637
0.8944271909999159,0.8366600265340756,0,1,A1,A1,597,100638
0.7,0.6,0,1,A1,A1,598,100639
0.0,0.2,0,0,A1,A3,599,100640
0.9746794344808963,0.9486832980505138,0,1,A1,A1,600,100641
0.8720815992723809,0.7378647873726218,0,1,A1,A1,601,100642
0.8999999999999998,0.8,0,1,A1,A1,602,100643
0.9746794344808963,0.9486832980505138,0,1,A1,A1,603,100644
0.9999999999999999,1.0,1,1,A1,A1,604,100645
0.9746794344808963,0.9486832980505138,0,1,A1,A1,605,100646
0.8944271909999159,0.8366600265340756,0,1,A1,A1,606,100647
0.6,0.4,0,0,A1,A5,607,100648
0.8999999999999998,0.8,0,1,A1,A1,608,100649
0.8999999999999998,0.8,0,1,A1,A1,609,100650
0.9999999999999999,1.0,1,1,A1,A1,610,100651
0.9999999999999999,1.0,1,1,A1,A1,611,100652
0.39999999999999997,0.4,0,1,A1,A1,612,100653
0.9746794344808963,0.9486832980505138,0,1,A1,A1,613,100654
0.9746794344808963,0.9486832980505138,0,1,A1,A1,614,100655
0.8720815992723809,0.7378647873726218,0,1,A1,A1,615,100656
0.9746794344808963,0.9486832980505138,0,1,A1,A1,616,100657
0.8720815992723809,0.7378647873726218,0,1,A1,A1,617,100658
0.39999999999999997,0.4,0,0,A1,A2,618,100659
0.09999999999999999,0.0,0,0,A1,A2,619,100660
-0.09999999999999999,0.0,0,0,A1,A2,620,100661
0.8207826816681234,0.7378647873726218,0,1,A1,A1,621,100662
0.7,0.6,0,1,A1,A1,622,100663
0.8207826816681234,0.7378647873726218,0,1,A1,A1,623,100664
0.9746794344808963,0.9486832980505138,0,1,A1,A1,624,100665
0.9746794344808963,0.9486832980505138,0,1,A1,A1,625,100666
0.8944271909999159,0.8366600265340756,0,1,A1,A1,626,100667
0.7,0.6,0,1,A1,A1,627,100668
0.9746794344808963,0.9486832980505138,0,1,A1,A1,628,100669
0.8944271909999159,0.8366600265340756,0,1,A1,A1,629,100670
0.9999999999999999,1.0,1,1,A1,A1,630,100671
0.9999999999999999,1.0,1,1,A1,A1,631,100672
0.6,0.4,0,1,A1,A1,632,100673
0.8720815992723809,0.7378647873726218,0,1,A1,A1,633,100674
0.8720815992723809,0.7378647873726218,0,1,A1,A1,634,100675
0.9746794344808963,0.9486832980505138,0,1,A1,A1,635,100676
0.9746794344808963,0.9486832980505138,0,1,A1,A1,636,100677
0.6,0.4,0,1,A1,A1,637,100678
0.9999999999999999,1.0,1,1,A1,A1,638,100679
0.3,0.2,0,0,A1,A2,639,100680
0.9746794344808963,0.9486832980505138,0,1,A1,A1,640,100681
0.9999999999999999,1.0,1,1,A1,A1,641,100682
0.9746794344808963,0.9486832980505138,0,1,A1,A1,642,100683
0.6155870112510925,0.5270462766947299,0,1,A1,A1,643,100684
0.8720815992723809,0.7378647873726218,0,1,A1,A1,644,100685
0.8944271909999159,0.8366600265340756,0,1,A1,A1,645,100686
0.9746794344808963,0.9486832980505138,0,1,A1,A1,646,100687
0.8944271909999159,0.8366600265340756,0,1,A1,A1,647,100688
0.8720815992723809,0.7378647873726218,0,1,A1,A1,648,100689
0.8207826816681234,0.7378647873726218,0,1,A1,A1,649,100690
0.9999999999999999,1.0,1,1,A1,A1,650,100691
0.8944271909999159,0.8366600265340756,0,1,A1,A1,651,100692
0.9999999999999999,1.0,1,1,A1,A1,652,100693
0.5642880936468347,0.31622776601683794,0,0,A1,A5,653,100694
0.8944271909999159,0.8366600265340756,0,1,A1,A1,654,100695
0.8944271909999159,0.8366600265340756,0,1,A1,A1,655,100696
0.8999999999999998,0.8,0,1,A1,A1,656,100697
0.39999999999999997,0.4,0,0,A1,A2,657,100698
0.8944271909999159,0.8366600265340756,0,1,A1,A1,658,100699
0.8207826816681234,0.7378647873726218,0,1,A1,A1,659,100700
0.6,0.4,0,0,A1,A5,660,100701
0.8720815992723809,0.7378647873726218,0,1,A1,A1,661,100702
0.8944271909999159,0.8366600265340756,0,1,A1,A1,662,100703
0.8944271909999159,0.8366600265340756,0,1,A1,A1,663,100704
0.9746794344808963,0.9486832980505138,0,1,A1,A1,664,100705
0.8944271909999159,0.8366600265340756,0,1,A1,A1,665,100706
0.19999999999999998,0.2,0,0,A1,A2,666,100707
0.39999999999999997,0.4,0,0,A1,A2,667,100708
0.8999999999999998,0.8,0,1,A1,A1,668,100709
0.8999999999999998,0.8,0,1,A1,A1,669,100710
0.8207826816681234,0.7378647873726218,0,1,A1,A1,670,100711
-0.09999999999999999,0.0,0,0,A1,A5,671,100712
0.3,0.2,0,1,A1,A1,672,100713
0.8999999999999998,0.8,0,0,A1,A4,673,100714
0.9746794344808963,0.9486832980505138,0,1,A1,A1,674,100715
0.9746794344808963,0.9486832980505138,0,1,A1,A1,675,100716
0.8720815992723809,0.7378647873726218,0,1,A1,A1,676,100717
0.9999999999999999,1.0,1,1,A1,A1,677,100718
0.8999999999999998,0.8,0,1,A1,A1,678,100719
0.9746794344808963,0.9486832980505138,0,1,A1,A1,679,100720
0.19999999999999998,0.2,0,1,A1,A1,680,100721
0.8944271909999159,0.8366600265340756,0,1,A1,A1,681,100722
0.9746794344808963,0.9486832980505138,0,1,A1,A1,682,100723
0.9746794344808963,0.9486832980505138,0,1,A1,A1,683,100724
0.9746794344808963,0.9486832980505138,0,1,A1,A1,684,100725
0.9746794344808963,0.9486832980505138,0,1,A1,A1,685,100726
0.3,0.2,0,0,A1,A2,686,100727
0.8999999999999998,0.8,0,1,A1,A1,687,100728
0.9746794344808963,0.9486832980505138,0,1,A1,A1,688,100729
0.8207826816681234,0.7378647873726218,0,1,A1,A1,689,100730
0.9746794344808963,0.9486832980505138,0,1,A1,A1,690,100731
0.8999999999999998,0.8,0,0,A1,A4,691,100732
0.7,0.6,0,1,A1,A1,692,100733
0.8720815992723809,0.7378647873726218,0,1,A1,A1,693,100734
0.9999999999999999,1.0,1,1,A1,A1,694,100735
0.6708203932499368,0.5976143046671968,0,1,A1,A1,695,100736
0.9746794344808963,0.9486832980505138,0,1,A1,A1,696,100737
0.8999999999999998,0.8,0,1,A1,A1,697,100738
0.8999999999999998,0.8,0,1,A1,A1,698,100739
0.8720815992723809,0.7378647873726218,0,1,A1,A1,699,100740
0.9746794344808963,0.9486832980505138,0,1,A1,A1,700,100741
-0.6,-0.4,0,0,A1,A2,701,100742
0.7,0.6,0,1,A1,A1,702,100743
0.8999999999999998,0.8,0,1,A1,A1,703,100744
0.8999999999999998,0.8,0,1,A1,A1,704,100745
0.8720815992723809,0.7378647873726218,0,0,A1,A4,705,100746
0.8999999999999998,0.8,0,1,A1,A1,706,100747
0.3,0.2,0,0,A1,A2,707,100748
0.9746794344808963,0.9486832980505138,0,1,A1,A1,708,100749
0.9746794344808963,0.9486832980505138,0,1,A1,A1,709,100750
0.8720815992723809,0.7378647873726218,0,1,A1,A1,710,100751
0.8999999999999998,0.8,0,1,A1,A1,711,100752
0.39999999999999997,0.4,0,0,A1,A2,712,100753
-0.09999999999999999,0.0,0,0,A1,A3,713,100754
0.8720815992723809,0.7378647873726218,0,0,A1,A4,714,100755
0.8999999999999998,0.8,0,1,A1,A1,715,100756
0.49999999999999994,0.4,0,0,A1,A5,716,100757
0.9999999999999999,1.0,1,1,A1,A1,717,100758
0.39999999999999997,0.4,0,0,A1,A2,718,100759
0.9746794344808963,0.9486832980505138,0,1,A1,A1,719,100760
0.8999999999999998,0.8,0,1,A1,A1,720,100761
0.39999999999999997,0.4,0,0,A1,A2,721,100762
0.8999999999999998,0.8,0,1,A1,A1,722,100763
0.8999999999999998,0.8,0,1,A1,A1,723,100764
0.9746794344808963,0.9486832980505138,0,1,A1,A1,724,100765
0.8999999999999998,0.8,0,1,A1,A1,725,100766
0.6668859288553503,0.5270462766947299,0,1,A1,A1,726,100767
0.8720815992723809,0.7378647873726218,0,1,A1,A1,727,100768
0.7,0.6,0,1,A1,A1,728,100769
0.6,0.4,0,1,A1,A1,729,100770
0.8999999999999998,0.8,0,1,A1,A1,730,100771
0.6,0.4,0,0,A1,A5,731,100772
0.39999999999999997,0.4,0,0,A1,A2,732,100773
0.9746794344808963,0.9486832980505138,0,1,A1,A1,733,100774
0.8944271909999159,0.8366600265340756,0,1,A1,A1,734,100775
0.9746794344808963,0.9486832980505138,0,1,A1,A1,735,100776
0.9746794344808963,0.9486832980505138,0,1,A1,A1,736,100777
0.3,0.2,0,0,A1,A2,737,100778
0.8720815992723809,0.7378647873726218,0,0,A1,A4,738,100779
0.39999999999999997,0.4,0,0,A1,A2,739,100780
0.9746794344808963,0.9486832980505138,0,1,A1,A1,740,100781
0.6155870112510925,0.5270462766947299,0,1,A1,A1,741,100782
0.8944271909999159,0.8366600265340756,0,1,A1,A1,742,100783
0.8720815992723809,0.7378647873726218,0,0,A1,A4,743,100784
0.8944271909999159,0.8366600265340756,0,1,A1,A1,744,100785
0.6668859288553503,0.5270462766947299,0,0,A1,A5,745,100786
0.9746794344808963,0.9486832980505138,0,1,A1,A1,746,100787
0.6,0.4,0,1,A1,A1,747,100788
0.8944271909999159,0.8366600265340756,0,1,A1,A1,748,100789
0.6668859288553503,0.5270462766947299,0,0,A1,A5,749,100790
0.7,0.6,0,1,A1,A1,750,100791
0.9746794344808963,0.9486832980505138,0,1,A1,A1,751,100792
0.35909242322980395,0.31622776601683794,0,1,A1,A1,752,100793
0.9746794344808963,0.9486832980505138,0,1,A1,A1,753,100794
0.9999999999999999,1.0,1,1,A1,A1,754,100795
0.8944271909999159,0.8366600265340756,0,1,A1,A1,755,100796
0.9746794344808963,0.9486832980505138,0,1,A1,A1,756,100797
0.8999999999999998,0.8,0,1,A1,A1,757,100798
0.8999999999999998,0.8,0,1,A1,A1,758,100799
0.9746794344808963,0.9486832980505138,0,1,A1,A1,759,100800
0.8999999999999998,0.8,0,1,A1,A1,760,100801
0.9746794344808963,0.9486832980505138,0,1,A1,A1,761,100802
0.9746794344808963,0.9486832980505138,0,1,A1,A1,762,100803
0.9999999999999999,1.0,1,1,A1,A1,763,100804
0.8944271909999159,0.8366600265340756,0,1,A1,A1,764,100805
0.7826237921249264,0.5976143046671968,0,0,A1,A4,765,100806
0.8720815992723809,0.7378647873726218,0,0,A1,A4,766,100807
0.9746794344808963,0.9486832980505138,0,1,A1,A1,767,100808
0.7,0.6,0,0,A1,A5,768,100809
0.9746794344808963,0.9486832980505138,0,1,A1,A1,769,100810
0.8999999999999998,0.8,0,1,A1,A1,770,100811
0.9746794344808963,0.9486832980505138,0,1,A1,A1,771,100812
0.6155870112510925,0.5270462766947299,0,1,A1,A1,772,100813
0.8720815992723809,0.7378647873726218,0,1,A1,A1,773,100814
0.9746794344808963,0.9486832980505138,0,1,A1,A1,774,100815
0.39999999999999997,0.4,0,0,A1,A2,775,100816
0.7826237921249264,0.5976143046671968,0,0,A1,A4,776,100817
0.6155870112510925,0.5270462766947299,0,1,A1,A1,777,100818
0.8720815992723809,0.7378647873726218,0,1,A1,A1,778,100819
0.8999999999999998,0.8,0,1,A1,A1,779,100820
0.8207826816681234,0.7378647873726218,0,1,A1,A1,780,100821
0.9746794344808963,0.9486832980505138,0,1,A1,A1,781,100822
0.7,0.6,0,1,A1,A1,782,100823
0.8999999999999998,0.8,0,1,A1,A1,783,100824
0.39999999999999997,0.4,0,1,A1,A1,784,100825
0.8944271909999159,0.8366600265340756,0,1,A1,A1,785,100826
0.8944271909999159,0.8366600265340756,0,1,A1,A1,786,100827
0.9746794344808963,0.9486832980505138,0,1,A1,A1,787,100828
0.9999999999999999,1.0,1,1,A1,A1,788,100829
0.6668859288553503,0.5270462766947299,0,0,A1,A5,789,100830
0.8720815992723809,0.7378647873726218,0,1,A1,A1,790,100831
0.8207826816681234,0.7378647873726218,0,1,A1,A1,791,100832
0.6668859288553503,0.5270462766947299,0,0,A1,A5,792,100833
0.8720815992723809,0.7378647873726218,0,1,A1,A1,793,100834
0.8720815992723809,0.7378647873726218,0,1,A1,A1,794,100835
0.8999999999999998,0.8,0,1,A1,A1,795,100836
0.8720815992723809,0.7378647873726218,0,0,A1,A4,796,100837
0.30779350562554625,0.31622776601683794,0,0,A1,A2,797,100838
0.8999999999999998,0.8,0,1,A1,A1,798,100839
0.8720815992723809,0.7378647873726218,0,1,A1,A1,799,100840
0.8999999999999998,0.8,0,1,A1,A1,800,100841
0.7,0.6,0,1,A1,A1,801,100842
0.8944271909999159,0.8366600265340756,0,1,A1,A1,802,100843
0.8999999999999998,0.8,0,1,A1,A1,803,100844
0.9746794344808963,0.9486832980505138,0,1,A1,A1,804,100845
0.8999999999999998,0.8,0,1,A1,A1,805,100846
0.9746794344808963,0.9486832980505138,0,1,A1,A1,806,100847
0.8999999999999998,0.8,0,0,A1,A4,807,100848
0.8207826816681234,0.7378647873726218,0,1,A1,A1,808,100849
0.8720815992723809,0.7378647873726218,0,0,A1,A4,809,100850
0.8999999999999998,0.8,0,1,A1,A1,810,100851
0.9746794344808963,0.9486832980505138,0,1,A1,A1,811,100852
0.9746794344808963,0.9486832980505138,0,1,A1,A1,812,100853
0.9746794344808963,0.9486832980505138,0,1,A1,A1,813,100854
0.7826237921249264,0.5976143046671968,0,0,A1,A4,814,100855
0.8720815992723809,0.7378647873726218,0,1,A1,A1,815,100856
0.6668859288553503,0.5270462766947299,0,1,A1,A1,816,100857
0.9746794344808963,0.9486832980505138,0,1,A1,A1,817,100858
0.9999999999999999,1.0,1,1,A1,A1,818,100859
0.7,0.6,0,1,A1,A1,819,100860
0.9999999999999999,1.0,1,1,A1,A1,820,100861
0.8720815992723809,0.7378647873726218,0,1,A1,A1,821,100862
0.9999999999999999,1.0,1,1,A1,A1,822,100863
0.39999999999999997,0.4,0,0,A1,A2,823,100864
0.9999999999999999,1.0,1,1,A1,A1,824,100865
0.8720815992723809,0.7378647873726218,0,1,A1,A1,825,100866
0.9746794344808963,0.9486832980505138,0,1,A1,A1,826,100867
0.9999999999999999,1.0,1,1,A1,A1,827,100868
0.8720815992723809,0.7378647873726218,0,1,A1,A1,828,100869
0.9746794344808963,0.9486832980505138,0,1,A1,A1,829,100870
0.9999999999999999,1.0,1,1,A1,A1,830,100871
0.8207826816681234,0.7378647873726218,0,1,A1,A1,831,100872
0.9999999999999999,1.0,1,1,A1,A1,832,100873
0.9999999999999999,1.0,1,1,A1,A1,833,100874
0.8999999999999998,0.8,0,1,A1,A1,834,100875
0.9746794344808963,0.9486832980505138,0,1,A1,A1,835,100876
0.7,0.6,0,1,A1,A1,836,100877
0.8999999999999998,0.8,0,1,A1,A1,837,100878
0.8999999999999998,0.8,0,1,A1,A1,838,100879
0.8999999999999998,0.8,0,1,A1,A1,839,100880
0.9746794344808963,0.9486832980505138,0,1,A1,A1,840,100881
0.8720815992723809,0.7378647873726218,0,1,A1,A1,841,100882
0.8720815992723809,0.7378647873726218,0,1,A1,A1,842,100883
0.6668859288553503,0.5270462766947299,0,0,A1,A5,843,100884
0.9746794344808963,0.9486832980505138,0,1,A1,A1,844,100885
0.9999999999999999,1.0,1,1,A1,A1,845,100886
0.7,0.6,0,1,A1,A1,846,100887
0.9746794344808963,0.9486832980505138,0,1,A1,A1,847,100888
0.8720815992723809,0.7378647873726218,0,1,A1,A1,848,100889
0.8944271909999159,0.8366600265340756,0,1,A1,A1,849,100890
0.7999999999999999,0.6,0,0,A1,A4,850,100891
0.8720815992723809,0.7378647873726218,0,1,A1,A1,851,100892
0.8999999999999998,0.8,0,1,A1,A1,852,100893
0.8999999999999998,0.8,0,1,A1,A1,853,100894
0.8207826816681234,0.7378647873726218,0,1,A1,A1,854,100895
0.9746794344808963,0.9486832980505138,0,1,A1,A1,855,100896
0.9746794344808963,0.9486832980505138,0,1,A1,A1,856,100897
0.9746794344808963,0.9486832980505138,0,1,A1,A1,857,100898
0.9746794344808963,0.9486832980505138,0,1,A1,A1,858,100899
0.9746794344808963,0.9486832980505138,0,1,A1,A1,859,100900
0.9999999999999999,1.0,1,1,A1,A1,860,100901
0.7,0.6,0,1,A1,A1,861,100902
0.5642880936468347,0.31622776601683794,0,0,A1,A5,862,100903
0.9999999999999999,1.0,1,1,A1,A1,863,100904
0.7,0.6,0,0,A1,A5,864,100905
0.9746794344808963,0.9486832980505138,0,1,A1,A1,865,100906
0.9746794344808963,0.9486832980505138,0,1,A1,A1,866,100907
0.9999999999999999,1.0,1,1,A1,A1,867,100908
0.7,0.6,0,1,A1,A1,868,100909
0.9746794344808963,0.9486832980505138,0,1,A1,A1,869,100910
0.7999999999999999,0.6,0,0,A1,A4,870,100911
0.6668859288553503,0.5270462766947299,0,1,A1,A1,871,100912
0.7,0.6,0,1,A1,A1,872,100913
0.9999999999999999,1.0,1,1,A1,A1,873,100914
0.8720815992723809,0.7378647873726218,0,0,A1,A4,874,100915
0.9746794344808963,0.9486832980505138,0,1,A1,A1,875,100916
0.8999999999999998,0.8,0,1,A1,A1,876,100917
0.7,0.6,0,1,A1,A1,877,100918
0.8944271909999159,0.8366600265340756,0,1,A1,A1,878,100919
0.9746794344808963,0.9486832980505138,0,1,A1,A1,879,100920
0.7,0.6,0,1,A1,A1,880,100921
0.9746794344808963,0.9486832980505138,0,1,A1,A1,881,100922
0.8944271909999159,0.8366600265340756,0,1,A1,A1,882,100923
0.8207826816681234,0.7378647873726218,0,1,A1,A1,883,100924
0.6668859288553503,0.5270462766947299,0,0,A1,A5,884,100925
0.9746794344808963,0.9486832980505138,0,1,A1,A1,885,100926
0.8999999999999998,0.8,0,1,A1,A1,886,100927
0.9746794344808963,0.9486832980505138,0,1,A1,A1,887,100928
0.8720815992723809,0.7378647873726218,0,1,A1,A1,888,100929
0.9746794344808963,0.9486832980505138,0,1,A1,A1,889,100930
0.9746794344808963,0.9486832980505138,0,1,A1,A1,890,100931
0.8999999999999998,0.8,0,1,A1,A1,891,100932
0.9746794344808963,0.9486832980505138,0,1,A1,A1,892,100933
0.8944271909999159,0.8366600265340756,0,1,A1,A1,893,100934
0.9999999999999999,1.0,1,1,A1,A1,894,100935
0.7,0.6,0,1,A1,A1,895,100936
0.6,0.4,0,1,A1,A1,896,100937
0.8720815992723809,0.7378647873726218,0,1,A1,A1,897,100938
0.8720815992723809,0.7378647873726218,0,0,A1,A4,898,100939
0.9746794344808963,0.9486832980505138,0,1,A1,A1,899,100940
0.9746794344808963,0.9486832980505138,0,1,A1,A1,900,100941
0.9746794344808963,0.9486832980505138,0,1,A1,A1,901,100942
0.9746794344808963,0.9486832980505138,0,1,A1,A1,902,100943
0.9746794344808963,0.9486832980505138,0,1,A1,A1,903,100944
0.3,0.2,0,0,A1,A2,904,100945
0.3,0.2,0,1,A1,A1,905,100946
0.8720815992723809,0.7378647873726218,0,1,A1,A1,906,100947
0.6668859288553503,0.5270462766947299,0,1,A1,A1,907,100948
0.8999999999999998,0.8,0,1,A1,A1,908,100949
0.9746794344808963,0.9486832980505138,0,1,A1,A1,909,100950
0.8720815992723809,0.7378647873726218,0,0,A1,A4,910,100951
0.7,0.6,0,0,A1,A4,911,100952
0.7,0.6,0,1,A1,A1,912,100953
0.9746794344808963,0.9486832980505138,0,1,A1,A1,913,100954
0.8999999999999998,0.8,0,1,A1,A1,914,100955
0.49999999999999994,0.4,0,1,A1,A1,915,100956
0.8720815992723809,0.7378647873726218,0,1,A1,A1,916,100957
0.8720815992723809,0.7378647873726218,0,1,A1,A1,917,100958
0.7,0.6,0,0,A1,A5,918,100959
0.3,0.2,0,1,A1,A1,919,100960
0.8999999999999998,0.8,0,1,A1,A1,920,100961
0.7,0.6,0,1,A1,A1,921,100962
0.39999999999999997,0.4,0,0,A1,A2,922,100963
0.9999999999999999,1.0,1,1,A1,A1,923,100964
0.7,0.6,0,1,A1,A1,924,100965
0.8944271909999159,0.8366600265340756,0,1,A1,A1,925,100966
0.8720815992723809,0.7378647873726218,0,1,A1,A1,926,100967
0.7,0.6,0,1,A1,A1,927,100968
0.8720815992723809,0.7378647873726218,0,0,A1,A4,928,100969
0.8944271909999159,0.8366600265340756,0,1,A1,A1,929,100970
0.8944271909999159,0.8366600265340756,0,1,A1,A1,930,100971
0.6,0.4,0,1,A1,A1,931,100972
0.8999999999999998,0.8,0,0,A1,A4,932,100973
0.9999999999999999,1.0,1,1,A1,A1,933,100974
0.9746794344808963,0.9486832980505138,0,1,A1,A1,934,100975
0.7,0.6,0,1,A1,A1,935,100976
0.9746794344808963,0.9486832980505138,0,1,A1,A1,936,100977
0.8999999999999998,0.8,0,1,A1,A1,937,100978
0.8720815992723809,0.7378647873726218,0,1,A1,A1,938,100979
0.7,0.6,0,1,A1,A1,939,100980
0.8999999999999998,0.8,0,1,A1,A1,940,100981
0.8720815992723809,0.7378647873726218,0,1,A1,A1,941,100982
0.9746794344808963,0.9486832980505138,0,1,A1,A1,942,100983
0.8999999999999998,0.8,0,1,A1,A1,943,100984
0.9999999999999999,1.0,1,1,A1,A1,944,100985
0.9746794344808963,0.9486832980505138,0,1,A1,A1,945,100986
0.7,0.6,0,1,A1,A1,946,100987
0.8720815992723809,0.7378647873726218,0,0,A1,A4,947,100988
0.7,0.6,0,0,A1,A5,948,100989
0.39999999999999997,0.4,0,0,A1,A2,949,100990
0.9746794344808963,0.9486832980505138,0,1,A1,A1,950,100991
0.39999999999999997,0.4,0,0,A1,A2,951,100992
0.8999999999999998,0.8,0,0,A1,A4,952,100993
0.9746794344808963,0.9486832980505138,0,1,A1,A1,953,100994
0.49999999999999994,0.4,0,1,A1,A1,954,100995
0.8999999999999998,0.8,0,1,A1,A1,955,100996
0.9746794344808963,0.9486832980505138,0,1,A1,A1,956,100997
0.9746794344808963,0.9486832980505138,0,1,A1,A1,957,100998
0.8999999999999998,0.8,0,1,A1,A1,958,100999
0.6155870112510925,0.5270462766947299,0,1,A1,A1,959,101000
0.9746794344808963,0.9486832980505138,0,1,A1,A1,960,101001
0.9746794344808963,0.9486832980505138,0,1,A1,A1,961,101002
0.7,0.6,0,1,A1,A1,962,101003
0.9746794344808963,0.9486832980505138,0,1,A1,A1,963,101004
0.9746794344808963,0.9486832980505138,0,1,A1,A1,964,101005
0.9746794344808963,0.9486832980505138,0,1,A1,A1,965,101006
0.8999999999999998,0.8,0,1,A1,A1,966,101007
0.8944271909999159,0.8366600265340756,0,1,A1,A1,967,101008
0.9999999999999999,1.0,1,1,A1,A1,968,101009
0.9746794344808963,0.9486832980505138,0,1,A1,A1,969,101010
0.8720815992723809,0.7378647873726218,0,1,A1,A1,970,101011
0.3,0.2,0,0,A1,A2,971,101012
0.7,0.6,0,0,A1,A4,972,101013
0.9746794344808963,0.9486832980505138,0,1,A1,A1,973,101014
0.09999999999999999,0.0,0,0,A1,A2,974,101015
0.8999999999999998,0.8,0,1,A1,A1,975,101016
0.39999999999999997,0.4,0,0,A1,A2,976,101017
0.8999999999999998,0.8,0,1,A1,A1,977,101018
0.8944271909999159,0.8366600265340756,0,1,A1,A1,978,101019
0.6668859288553503,0.5270462766947299,0,0,A1,A5,979,101020
0.8944271909999159,0.8366600265340756,0,1,A1,A1,980,101021
0.8999999999999998,0.8,0,1,A1,A1,981,101022
0.8999999999999998,0.8,0,1,A1,A1,982,101023
0.9746794344808963,0.9486832980505138,0,1,A1,A1,983,101024
0.9746794344808963,0.9486832980505138,0,1,A1,A1,984,101025
0.9746794344808963,0.9486832980505138,0,1,A1,A1,985,101026
0.8720815992723809,0.7378647873726218,0,1,A1,A1,986,101027
0.9746794344808963,0.9486832980505138,0,1,A1,A1,987,101028
0.9746794344808963,0.9486832980505138,0,1,A1,A1,988,101029
0.9746794344808963,0.9486832980505138,0,1,A1,A1,989,101030
0.9746794344808963,0.9486832980505138,0,1,A1,A1,990,101031
0.8720815992723809,0.7378647873726218,0,0,A1,A4,991,101032
0.6,0.4,0,0,A1,A5,992,101033
0.9746794344808963,0.9486832980505138,0,1,A1,A1,993,101034
0.30779350562554625,0.31622776601683794,0,0,A1,A2,994,101035
0.8999999999999998,0.8,0,1,A1,A1,995,101036
0.9746794344808963,0.9486832980505138,0,1,A1,A1,996,101037
0.8999999999999998,0.8,0,1,A1,A1,997,101038
-0.39999999999999997,-0.4,0,0,A1,A3,998,101039
0.8207826816681234,0.7378647873726218,0,1,A1,A1,999,101040
0.9746794344808963,0.9486832980505138,0,1,A1,A1,1000,101041
