spearman_rho,kendall_tau,exact_rank_agreement,top_rank_agreement,reference_top,comparison_top,repetition,assignment_seed,planning_horizon,weight_scheme
0.9999999999999999,1.0,1,1,A3,A3,470,511,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,470,511,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,470,511,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,470,511,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,470,511,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,470,511,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,470,511,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,470,511,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,471,512,100.0,equal
0.8947368421052632,0.7777777777777778,0,1,A1,A1,471,512,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,471,512,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,471,512,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,471,512,125.0,equal
1.0,1.0,1,1,A1,A1,471,512,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,471,512,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,471,512,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,471,512,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,471,512,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,471,512,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,471,512,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,472,513,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,472,513,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,472,513,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,472,513,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,472,513,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,472,513,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,472,513,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,472,513,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,472,513,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,472,513,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,472,513,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,472,513,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,473,514,100.0,equal
1.0,1.0,1,1,A1,A1,473,514,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,473,514,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,473,514,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,473,514,125.0,equal
1.0,1.0,1,1,A1,A1,473,514,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,473,514,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,473,514,125.0,severity_heavy
0.8207826816681233,0.7378647873726218,0,1,A1,A1,473,514,150.0,equal
0.8207826816681233,0.7378647873726218,0,1,A1,A1,473,514,150.0,criticality_heavy
0.8207826816681233,0.7378647873726218,0,1,A1,A1,473,514,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,473,514,150.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,100.0,equal
0.9999999999999999,1.0,1,1,A2,A2,474,515,100.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,100.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,474,515,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,150.0,equal
0.8999999999999998,0.8,0,1,A2,A2,474,515,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,474,515,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A2,A2,474,515,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,475,516,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,475,516,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,475,516,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,475,516,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,475,516,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,475,516,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,475,516,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,475,516,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,475,516,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,475,516,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,475,516,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,475,516,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,476,517,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,476,517,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,476,517,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,476,517,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,476,517,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,476,517,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,476,517,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,476,517,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,476,517,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,476,517,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,476,517,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,476,517,150.0,severity_heavy
1.0,1.0,1,1,A5,A5,477,518,100.0,equal
1.0,1.0,1,1,A5,A5,477,518,100.0,criticality_heavy
1.0,1.0,1,1,A5,A5,477,518,100.0,throughput_heavy
1.0,1.0,1,1,A5,A5,477,518,100.0,severity_heavy
1.0,1.0,1,1,A5,A5,477,518,125.0,equal
1.0,1.0,1,1,A5,A5,477,518,125.0,criticality_heavy
1.0,1.0,1,1,A5,A5,477,518,125.0,throughput_heavy
1.0,1.0,1,1,A5,A5,477,518,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,477,518,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A5,A5,477,518,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,477,518,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,477,518,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,478,519,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A5,A5,478,519,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,478,519,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,478,519,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A5,A5,478,519,125.0,equal
0.9999999999999999,1.0,1,1,A5,A5,478,519,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A5,A5,478,519,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A5,A5,478,519,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A5,A5,478,519,150.0,equal
0.9999999999999999,1.0,1,1,A5,A5,478,519,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A5,A5,478,519,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A5,A5,478,519,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,479,520,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,479,520,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,479,520,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,479,520,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,479,520,125.0,equal
0.8999999999999998,0.8,0,1,A3,A3,479,520,125.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,479,520,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,479,520,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,479,520,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,479,520,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,479,520,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,479,520,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A5,480,521,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A3,A5,480,521,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A5,480,521,100.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A5,480,521,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,480,521,125.0,equal
0.8999999999999998,0.8,0,0,A3,A5,480,521,125.0,criticality_heavy
0.8999999999999998,0.8,0,0,A3,A5,480,521,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,480,521,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,480,521,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,480,521,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,480,521,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,480,521,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,481,522,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,481,522,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,481,522,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,481,522,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,481,522,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,481,522,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,481,522,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,481,522,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,481,522,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,481,522,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,481,522,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,481,522,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,482,523,100.0,equal
1.0,1.0,1,1,A3,A3,482,523,100.0,criticality_heavy
1.0,1.0,1,1,A3,A3,482,523,100.0,throughput_heavy
1.0,1.0,1,1,A3,A3,482,523,100.0,severity_heavy
1.0,1.0,1,1,A3,A3,482,523,125.0,equal
1.0,1.0,1,1,A3,A3,482,523,125.0,criticality_heavy
1.0,1.0,1,1,A3,A3,482,523,125.0,throughput_heavy
1.0,1.0,1,1,A3,A3,482,523,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,482,523,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A3,A3,482,523,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,482,523,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,482,523,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,1,A5,A5,483,524,100.0,equal
0.8947368421052632,0.7777777777777778,0,1,A5,A5,483,524,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,1,A5,A5,483,524,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A5,A5,483,524,100.0,severity_heavy
1.0,1.0,1,1,A5,A5,483,524,125.0,equal
1.0,1.0,1,1,A5,A5,483,524,125.0,criticality_heavy
1.0,1.0,1,1,A5,A5,483,524,125.0,throughput_heavy
1.0,1.0,1,1,A5,A5,483,524,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A5,A2,483,524,150.0,equal
0.8720815992723809,0.7378647873726218,0,0,A5,A2,483,524,150.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A5,A2,483,524,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,0,A5,A2,483,524,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,484,525,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,484,525,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,484,525,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,484,525,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,484,525,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,484,525,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,484,525,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,484,525,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,484,525,150.0,equal
0.9999999999999999,1.0,1,1,A1,A1,484,525,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,484,525,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,484,525,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,485,526,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,485,526,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,485,526,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,485,526,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,485,526,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,485,526,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,485,526,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,485,526,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,485,526,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,485,526,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,485,526,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,485,526,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,486,527,100.0,equal
1.0,1.0,1,1,A2,A2,486,527,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,486,527,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,486,527,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,486,527,125.0,equal
1.0,1.0,1,1,A2,A2,486,527,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,486,527,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,486,527,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,486,527,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,486,527,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,486,527,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,486,527,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A4,A4,487,528,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A4,A4,487,528,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A4,A4,487,528,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A4,A4,487,528,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A4,A4,487,528,125.0,equal
0.9999999999999999,1.0,1,1,A4,A4,487,528,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A4,A4,487,528,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A4,A4,487,528,125.0,severity_heavy
0.8999999999999998,0.8,0,0,A4,A5,487,528,150.0,equal
0.8999999999999998,0.8,0,0,A4,A5,487,528,150.0,criticality_heavy
0.8999999999999998,0.8,0,0,A4,A5,487,528,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A4,A4,487,528,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,488,529,100.0,equal
0.8720815992723809,0.7378647873726218,0,1,A3,A3,488,529,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,488,529,100.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,488,529,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,488,529,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,488,529,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,488,529,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,488,529,125.0,severity_heavy
0.7,0.6,0,1,A3,A3,488,529,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,488,529,150.0,criticality_heavy
0.7,0.6,0,1,A3,A3,488,529,150.0,throughput_heavy
0.7,0.6,0,1,A3,A3,488,529,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A5,489,530,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A1,A5,489,530,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A5,489,530,100.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A5,489,530,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,489,530,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,489,530,125.0,criticality_heavy
0.8999999999999998,0.8,0,0,A1,A5,489,530,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,489,530,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A1,A1,489,530,150.0,equal
0.8999999999999998,0.8,0,1,A1,A1,489,530,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A1,A1,489,530,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A1,A1,489,530,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,490,531,100.0,equal
1.0,1.0,1,1,A1,A1,490,531,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,490,531,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,490,531,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,490,531,125.0,equal
1.0,1.0,1,1,A1,A1,490,531,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,490,531,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,490,531,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,490,531,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,490,531,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,490,531,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,490,531,150.0,severity_heavy
0.8999999999999998,0.8,0,1,A5,A5,491,532,100.0,equal
0.8999999999999998,0.8,0,1,A5,A5,491,532,100.0,criticality_heavy
0.8999999999999998,0.8,0,1,A5,A5,491,532,100.0,throughput_heavy
0.8999999999999998,0.8,0,1,A5,A5,491,532,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A5,A5,491,532,125.0,equal
0.9999999999999999,1.0,1,1,A5,A5,491,532,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A5,A5,491,532,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A5,A5,491,532,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A5,A5,491,532,150.0,equal
0.8999999999999998,0.8,0,1,A5,A5,491,532,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A5,A5,491,532,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A5,A5,491,532,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,0,A2,A1,492,533,100.0,equal
0.8947368421052632,0.7777777777777778,0,0,A2,A1,492,533,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,0,A2,A1,492,533,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,0,A2,A1,492,533,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,492,533,125.0,equal
0.8947368421052632,0.7777777777777778,0,0,A2,A1,492,533,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,492,533,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,492,533,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,492,533,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,492,533,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,492,533,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,492,533,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,493,534,100.0,equal
1.0,1.0,1,1,A1,A1,493,534,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,493,534,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,493,534,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,493,534,125.0,equal
1.0,1.0,1,1,A1,A1,493,534,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,493,534,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,493,534,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,493,534,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,493,534,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,493,534,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,493,534,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,494,535,100.0,equal
1.0,1.0,1,1,A2,A2,494,535,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,494,535,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,494,535,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,494,535,125.0,equal
1.0,1.0,1,1,A2,A2,494,535,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,494,535,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,494,535,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,494,535,150.0,equal
0.8720815992723809,0.7378647873726218,0,1,A2,A2,494,535,150.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,494,535,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,494,535,150.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,495,536,100.0,equal
0.8999999999999998,0.8,0,1,A3,A3,495,536,100.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,495,536,100.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,495,536,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,495,536,125.0,equal
0.8999999999999998,0.8,0,1,A3,A3,495,536,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,495,536,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,495,536,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,495,536,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,495,536,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,495,536,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,495,536,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,496,537,100.0,equal
1.0,1.0,1,1,A2,A2,496,537,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,496,537,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,496,537,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,496,537,125.0,equal
1.0,1.0,1,1,A2,A2,496,537,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,496,537,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,496,537,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,496,537,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,496,537,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,496,537,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,496,537,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,497,538,100.0,equal
1.0,1.0,1,1,A3,A3,497,538,100.0,criticality_heavy
1.0,1.0,1,1,A3,A3,497,538,100.0,throughput_heavy
1.0,1.0,1,1,A3,A3,497,538,100.0,severity_heavy
1.0,1.0,1,1,A3,A3,497,538,125.0,equal
1.0,1.0,1,1,A3,A3,497,538,125.0,criticality_heavy
1.0,1.0,1,1,A3,A3,497,538,125.0,throughput_heavy
1.0,1.0,1,1,A3,A3,497,538,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,497,538,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A3,A3,497,538,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,497,538,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,497,538,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,498,539,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,498,539,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,498,539,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,498,539,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,498,539,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,498,539,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,498,539,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,498,539,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,498,539,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,498,539,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,498,539,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,498,539,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,499,540,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,499,540,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,499,540,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,499,540,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,499,540,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,499,540,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,499,540,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,499,540,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,499,540,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,499,540,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,499,540,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,499,540,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,500,541,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,500,541,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,500,541,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,500,541,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,500,541,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,500,541,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,500,541,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,500,541,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,500,541,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,500,541,150.0,criticality_heavy
